RA,DEC
118.22339685,19.02287713
118.22374288,41.58426645
118.23033281,19.25800157
118.32227796,28.98807421
118.32653012,18.90130914
118.34262915,21.97059846
118.40280902,46.31653298
118.40321578,29.44230823
118.44284439,22.02244442
118.44290655,29.29937746
118.45039165,31.06222427
118.46887254,22.44810787
118.4788354,46.99167029
118.4813317,19.43414518
118.48241653,29.06666165
118.51125687,32.36151205
118.51416061,22.13960473
118.51611335,9.57328715
118.51882063,22.06216275
118.55799187,22.18935615
118.5669694,23.79459921
118.58127047,22.25529951
118.58765104,19.11840565
118.59694287,23.02118384
118.61487117,10.02921338
118.66940087,9.97028294
118.67375526,22.90352319
118.69725185,46.25864652
118.70461847,23.10742079
118.7104177,45.19869269
118.72226386,23.47293714
118.74405236,23.58416085
118.74852919,9.48834057
118.76116471,9.59008415
118.77648946,9.66482084
118.77735773,29.53710475
118.78323008,22.91020971
118.80582783,30.93478284
118.81558477,18.79704611
118.83599884,22.12318268
118.84111048,20.28462512
118.86176692,46.6799399
118.86387625,26.65854103
118.87024213,26.58043848
118.87336491,18.87215742
118.90433127,39.43202823
118.93185597,29.58206686
118.93520505,23.44537582
118.97415895,30.73593605
118.99591841,23.35273514
119.02296479,24.09343822
119.02740536,22.52198146
119.06737517,49.17204236
119.0851597,42.33132321
119.08669834,30.00250588
119.09950996,22.37828569
119.10174901,23.78243149
119.13733829,23.39489699
119.14710364,28.87035153
119.16761084,23.5130643
119.19716102,17.59305031
119.23356032,27.10284514
119.235565,29.26932655
119.25873812,21.8980231
119.26769776,47.71455892
119.29479629,19.77734509
119.29914928,17.87213601
119.31504585,9.72833767
119.31602827,30.17020157
119.32003813,18.74048706
119.34468995,23.74925106
119.34502026,30.45710089
119.34651154,19.19046509
119.3535177,10.79488278
119.37031841,19.74913294
119.39860746,22.83123373
119.40712999,10.66355687
119.41135777,10.8123216
119.41905343,23.17180664
119.45471509,45.95629388
119.45641469,30.49963207
119.46897739,29.79024197
119.47470126,10.32774003
119.50094716,43.88275372
119.53527613,29.85772043
119.54394277,22.95823839
119.5699424,9.33246518
119.63955762,24.98216088
119.64635996,48.42323157
119.65633089,30.21253142
119.6585518,0.72469861
119.69407955,10.16660063
119.72045272,0.63649704
119.72347644,33.89713174
