RA,DEC
115.6343635,50.44512941
115.6531766,44.70509747
115.67383236,21.51744473
115.68880536,29.38387497
115.72989422,22.04285277
115.74434466,38.25153781
115.76399032,17.2370996
115.76910762,19.5552094
115.80452424,17.73422963
115.80833546,17.66892252
115.82729076,28.77872761
115.83139683,19.18697807
115.84676368,28.53016046
115.85244234,38.52589265
115.86018259,37.32072927
115.86754342,28.53546048
115.89204758,43.79493298
115.89554759,17.76841963
115.92721982,17.7121445
115.94706921,17.72543739
115.9966105,17.57196599
116.01327662,17.50240208
116.08538554,20.4984971
116.18019595,18.42691821
116.19179466,30.06884092
116.24936426,28.7452087
116.33288023,29.39229627
116.34038268,42.75445043
116.34680734,35.92343855
116.37979052,18.00904939
116.40147972,20.05984177
116.42311421,28.38451562
116.51191226,27.38174234
116.55409361,29.57493783
116.56134401,19.9465391
116.56901178,18.92912536
116.57308321,19.9303239
116.58061295,30.60596736
116.61331241,39.14915253
116.63622038,19.03862697
116.72137234,20.63603902
116.73961987,34.7691316
116.74916409,18.80375469
116.78699367,35.09037941
116.79218949,49.94844871
116.81076654,22.51677433
116.81715455,43.26435786
116.82683934,21.81635869
116.84604168,65.06286648
116.90451799,23.36052386
116.95875025,34.47692015
116.97970118,27.86251627
117.024523,21.62613966
117.04191107,44.05806851
117.0427881,23.39033827
117.05982302,18.45516474
117.0625512,21.98828839
117.062639,29.51297612
117.0656958,20.34481656
117.07510659,18.64187742
117.07913816,48.3521439
117.08023001,34.72579928
117.08284177,22.10659106
117.12206228,18.30932803
117.13940795,23.20855361
117.18148987,31.11941253
117.18923719,23.13730521
117.24954041,17.97573424
117.2734807,18.25608743
117.28451042,18.29005944
117.29225018,44.61526839
117.30906748,27.85997359
117.31543294,18.78065085
117.33446166,34.61875554
117.33491452,18.83770582
117.3397778,35.18711089
117.3591817,30.92425397
117.37113047,35.91585113
117.37985033,41.72598694
117.39835167,34.22284314
117.40736633,34.41115458
117.40739122,35.1605136
117.43224772,44.99622631
117.44898283,32.23686523
117.45134354,21.82074002
117.46767394,32.61694504
117.46915956,36.21562108
117.46984048,35.47830805
117.47258349,31.2109194
117.49848694,46.01101783
117.50352356,35.8556244
117.53499709,34.46947726
117.55875257,29.89043439
117.56348375,35.83016368
117.56458201,28.6523759
117.64774073,16.99948351
117.71108798,29.48491418
117.71832646,28.09604588
117.72646518,17.90803996
117.73751528,17.45016972
117.77360919,17.86517202
117.80183023,26.27490221
117.80775536,19.32050817
117.82980131,30.78673859
117.84158029,9.54801923
117.84884373,28.95561099
117.85828501,19.38259586
117.88076344,29.65410634
117.91680615,9.27690511
117.92780809,20.31982732
117.95998826,30.75450749
117.96028353,18.14661486
117.96611725,26.88314068
117.97554569,20.39699849
117.98950239,45.34488451
118.00131785,48.18464505
118.00568309,26.76487225
118.02188332,18.00682724
118.03652968,34.51553779
118.03968397,28.95186285
118.05000396,46.05904979
118.05132964,18.40888871
118.05550366,29.209724
118.09168992,32.6079367
118.13523368,16.64080251
118.13816734,23.49289937
118.15310368,29.041664
118.15326825,44.2784756
118.15957739,10.4679116
118.16707224,9.19852688
118.2028409,29.79135288
118.20406555,9.42987183
118.22992459,9.39984721
118.24096027,34.17052368
118.24571557,29.54426302
118.25107641,30.83470753
118.26886907,20.05611074
118.31750938,21.10212982
118.33035939,29.73275328
118.3652764,35.42717304
118.40655864,33.46399244
118.41217816,35.1453942
118.41292425,30.86230679
118.46258634,44.44536964
118.50152274,22.12335131
118.52865356,35.20626087
118.54389801,22.09228162
118.55951535,22.42064597
118.57346726,20.32529541
118.59395823,9.99139374
118.59405419,22.9101936
118.59960888,20.28857998
118.61123811,31.76856335
118.61420069,41.6224883
118.61659008,26.76644085
118.63828349,41.90442008
118.67319029,26.73555402
118.69192472,23.48336539
118.71125887,23.04984148
118.71156182,31.11372393
118.72434787,35.12503224
118.72830133,29.68143842
118.73802378,10.45945643
118.74696954,52.19820484
118.76781268,26.75096147
118.79017657,9.31688344
118.81066728,40.4049118
118.8251231,34.20349836
118.83144275,18.85574016
118.83302506,9.25307016
118.87186113,22.03284489
118.8767032,19.32852915
118.88868146,35.73340899
118.99609816,9.47887435
119.01707602,27.34036395
119.03908104,35.86883173
119.05635744,27.06097711
119.06363419,26.10038025
119.07709805,26.80441179
119.09269746,47.47999392
119.09278337,30.09879339
119.11085932,29.95990254
119.1112242,17.55553741
119.12107202,26.72806105
119.1318142,28.90507559
119.14656086,17.47641096
119.19789091,45.7206157
119.22837202,46.06048937
119.26130373,21.82918716
119.28575237,29.21380831
119.29374617,21.1508853
119.31229636,29.77513802
119.34215286,30.29144649
119.35007903,19.21096991
119.35137282,19.6270213
119.35805761,19.66491911
119.37655055,28.62377662
119.37830474,20.04593289
119.40779722,10.36554145
119.41953414,48.1340533
119.42599158,35.92239
119.43686293,23.0180934
119.44386107,23.13107164
119.44740578,36.33095035
119.45878936,22.93042011
119.48245979,23.23246054
119.48326789,43.84062743
119.49033639,32.80429611
119.49677989,30.30352383
119.49735435,18.98340609
119.51364014,40.49774763
119.52227152,41.07602951
119.53249228,31.27162419
119.53756768,47.60924637
119.58014687,30.58472972
119.59479912,43.91334936
119.60174355,43.61204543
119.62765576,34.22087922
119.66708729,30.04949361
119.69117997,32.09714265
119.69829382,12.02942535
119.70010089,32.58131608
119.7156648,22.44119195
119.754576,34.76259093
119.75813734,26.269259
119.76991199,30.14381918
119.82822468,37.77997395
119.85287797,11.94119517
119.92673919,6.2253963
119.92945488,6.03954015
119.9507571,7.30291767
119.96412778,37.6622901
12.15169393,14.42200013
12.65630739,14.41043806
12.81163914,26.95474593
12.98955411,0.00919031
120.04927495,30.78598791
120.05630593,51.72966741
120.07433441,31.15730242
120.12729615,44.38124079
120.12864572,29.4032848
120.14413904,7.51692422
120.20104467,18.67635873
120.20229006,31.40334283
120.20924674,18.66658146
120.21121742,21.09288087
120.24231224,22.5741005
120.24795811,46.90233656
120.24932755,27.50450108
120.30220168,37.24895379
120.31520192,28.06865124
120.43517283,19.77194281
120.44568478,5.70952358
120.45707958,47.57935558
120.48928696,5.81034766
120.501093,48.61640506
120.52605876,7.0837638
120.53101115,27.22220221
120.57516646,48.3737421
120.6837439,27.41923336
120.69034251,6.78360477
120.70523402,10.63837986
