RA,DEC
121.32913156,0.02540318
121.34757365,12.39461705
121.35118561,53.9398126
121.3590017,-0.21596905
121.37077756,32.43102787
121.38368414,48.35868397
121.40174712,-0.35952471
121.43176913,0.26587738
121.54337794,25.29974687
121.55220335,42.1610851
121.71653904,47.34408811
121.82968671,47.24896217
121.84542068,52.35349724
121.86524372,46.04950338
121.97142583,46.73716916
121.99446699,54.92150461
121.9996496,48.72178204
122.04461488,45.163682
122.09466424,-8.08282216
122.32040285,52.55245676
122.40067664,-7.93547628
122.53910979,49.77551269
122.61899448,52.16433878
122.64609152,47.2439221
122.71929778,27.41941555
122.75837853,45.84689005
122.87070931,46.42359347
122.88428072,46.99940581
123.13309902,28.25749838
123.14848643,47.20445329
123.3156402,57.08823632
123.39548136,30.92424582
123.43250268,29.83086381
123.51690285,-8.32311323
123.51872836,46.94199436
123.58500337,51.02667067
123.64897779,-7.93421594
123.70181036,24.928138
123.72757639,2.09823848
123.8614137,47.81520897
123.87526727,-7.56488773
123.99719061,50.57067211
124.06221659,46.95755517
124.28527068,51.7632833
124.28548308,50.99015597
124.366569,49.44498609
124.39605482,48.29792586
124.45668906,52.28495237
124.58793396,47.603886
124.70627127,14.2266727
124.78457114,37.4229727
124.79287792,55.01049388
125.05166035,4.25610101
125.06540932,48.33693862
125.09014705,38.48163146
125.09955922,47.82552012
125.11195312,52.53749429
125.37139153,35.39047833
125.49391399,66.74555428
125.5758353,51.71164303
125.62214252,49.44472795
125.64411275,42.7750429
125.75026349,47.88428918
125.96874007,49.44711245
126.02110518,54.91750933
126.03602983,56.2418429
126.29740989,52.09130117
126.34600391,52.83925613
126.46694218,55.48403675
126.46910266,46.35165311
126.57888056,52.11588982
126.81617335,9.04819354
126.82541846,20.05906021
126.85818973,6.07352124
127.04154973,26.48104011
127.08774586,9.20049041
127.22939357,50.76640024
127.33347277,56.97761386
127.46296957,21.7969749
127.79272305,50.93837842
127.83598887,36.94362567
128.06966319,50.59005913
128.07086553,52.52187604
128.12032689,16.56147136
128.36148514,9.85124963
128.56692536,-0.06102877
128.59593235,50.80491556
128.74411665,0.04421917
128.82840122,51.67969572
128.84530872,0.51209026
128.86483649,0.93176629
128.86975097,-0.25434815
128.87225045,-0.10137447
128.88580297,0.98533635
128.89018346,-0.06572025
128.90338665,2.60344592
128.93379441,-0.10539427
128.93457453,-0.38148186
128.99592724,0.88212543
129.02300533,-0.9516652
129.07880423,50.37619707
129.09516145,0.896957
129.10743095,0.71811418
129.11623205,0.65899938
129.14461276,0.54218589
129.20129511,-1.08398502
129.23151575,0.07245992
129.2571338,0.19298477
129.26034315,-0.99360508
129.26906112,8.88789924
129.27682115,0.16670189
129.28621222,0.61438461
129.29753239,5.56125637
129.32809952,0.44462536
129.32833573,-1.41220822
129.34064894,52.20428238
129.40741022,51.70594078
129.44117491,46.21350084
129.45268202,0.48682608
129.47381481,0.330574
129.49266744,0.55906803
129.49840328,43.30820208
129.50672094,-0.05179198
129.54025559,34.2391727
129.55020147,36.59199548
129.56985269,0.90300323
129.57101641,0.48806367
129.57639184,43.55037935
129.57962155,-0.30001385
129.62853711,0.8044648
129.63453425,-0.19134628
129.64944037,10.33728702
129.65960167,-1.13837738
129.66026187,1.25721851
129.67004356,0.83058882
129.71704875,-0.23941196
129.71856195,0.34633321
129.72468798,1.28177227
129.74219599,0.79270061
129.76698262,50.9142401
129.77026637,43.7887663
129.77275344,57.1683717
129.78715976,-0.23006193
129.79383176,0.60631626
129.81191256,-0.17134505
129.84403224,43.97960794
129.84847259,1.01432977
129.86035152,-0.49773767
129.86063655,0.64982513
129.86227796,-0.23643429
129.86290984,0.86833082
129.86862745,-0.64677449
129.90764495,-0.6413794
129.9417466,-0.40801356
129.96172718,0.47871734
129.99159909,-0.35258088
13.10667253,26.60769838
13.24186715,24.41399742
13.33694264,1.05615577
13.51750064,19.60800913
13.55394697,0.83252649
13.64388345,31.39949808
13.71953019,-0.34376036
13.9756859,20.64198263
130.00057263,52.76339955
130.00190034,0.92139405
130.00938808,-0.4887933
130.01675857,-0.67937146
130.01996092,44.11307489
130.02306376,44.45269147
130.02841409,0.69692912
130.03201613,-0.57811341
130.03317418,-0.4572882
130.04106842,-0.50459134
130.04568736,39.00103812
130.05886687,52.66635283
130.061176,-0.59054617
130.06333084,-0.17769958
130.06720118,-0.98173274
130.08613141,-0.45753845
130.09461445,52.73999139
130.11775239,1.19724451
130.12415174,-1.4192869
130.12867587,46.43189967
130.14112616,-0.455127
130.14353754,-0.41753328
130.21202385,0.58720557
130.21836496,0.29434626
130.23059101,-0.24883991
130.2487022,0.80937252
130.26723583,0.32969253
130.29477335,-0.28866951
130.29513775,0.27403031
130.37413827,51.88169473
130.38872801,1.0349461
130.39098879,44.0082724
130.40274166,26.83314478
130.40968525,0.74361181
130.42454774,42.10613969
130.43385677,-0.56290754
130.44860711,45.95222486
130.45860912,0.62246826
130.47341653,-0.74468485
130.48343425,44.38496045
130.49165015,-0.94308738
130.51517536,44.15755775
130.5391495,-0.52758492
130.58603061,0.84166662
130.60030963,0.42863877
130.62919195,0.22019188
130.62998677,-0.43485786
130.6571274,45.58735304
130.66956637,0.94486705
130.68641723,0.79563242
130.69474278,0.59210721
130.72660069,50.48673888
130.75626439,0.00101988
130.80172302,6.91751714
130.82019734,0.12845558
130.83363685,21.0578545
130.84747862,0.26356387
130.86355397,2.04508894
130.90510556,-0.79834584
130.91702686,0.25174361
131.02682569,-1.06259514
131.03098383,44.43867721
131.04719148,0.17587873
131.05222243,0.74545779
131.06405973,20.62692441
131.09701824,11.48190927
131.11593975,-0.19884209
131.12131262,0.53011044
131.18963303,44.22648809
131.19166963,0.16860436
131.36399461,55.90269023
131.38691428,52.15747599
131.40000993,0.44988504
131.46779445,-0.06045523
131.51886483,50.7772492
131.58338586,47.79605328
131.63691555,46.54612522
131.68495077,49.58440986
131.69071351,44.33866592
131.75162731,2.97342145
131.94513192,49.09171422
132.14504607,11.18576218
132.35839983,20.80432997
132.42622667,10.03040224
132.51837544,44.86621161
132.53441195,49.47307178
132.53904782,9.80165135
132.54644608,49.48005875
132.55770895,57.33998749
132.57976968,49.49160405
132.58517747,46.94978694
132.58802976,10.78199194
132.60314149,44.67787844
132.60328057,10.723486
132.63709839,44.60825284
132.64407478,49.39158073
132.64528459,44.01587581
132.6613987,10.46312275
132.67361773,8.67058765
132.69580221,44.14359739
132.72413203,55.37951174
132.7438229,10.38715842
132.75906752,46.32267571
132.77676784,54.27240442
132.86280202,47.10812019
132.88202867,49.10762568
132.90891326,49.02509028
133.02112622,9.23877445
133.0965159,20.00024735
133.10029551,49.03039281
133.11660251,45.78885741
133.12959244,52.2073418
133.21762964,10.86894167
133.33696339,55.35451289
133.39886695,52.84244123
133.4478485,49.71728482
133.70306214,18.78127111
133.93363143,51.70102785
134.09049734,61.4008229
134.38004083,25.0893839
134.62944113,20.18054388
134.76872889,46.42980507
134.82714449,52.81208976
134.87111682,15.79374422
135.10408415,53.97516412
135.17146737,13.64286515
135.21773071,52.39282192
135.96105011,59.61105825
135.97732206,11.60496898
135.98615573,56.68241401
136.04611252,30.30382245
136.08812224,30.32941679
136.16058146,47.77668252
136.18696579,16.22579898
136.34255746,54.1065933
136.35671885,49.04018881
136.44260244,49.49223623
136.45386971,52.37082038
136.50090477,47.33158944
136.70135024,51.91309622
136.74963466,16.51888934
136.78658049,42.23756266
136.81697886,45.02022831
137.0232623,50.13925379
137.13400716,47.2558098
137.20743941,25.28642892
137.22540243,12.56480029
137.2259608,53.54280748
137.25197847,34.51881594
137.40199871,52.75553043
137.65430786,33.49010189
137.66631954,46.2044027
137.78783855,47.07414872
137.84478002,49.34986597
137.85955779,58.31944582
137.90149221,51.47308351
138.00382022,59.53772886
138.02231719,30.28577922
138.03374509,46.09153163
138.03490164,32.15928668
138.05058771,51.92022516
138.23419667,29.73856419
138.41897766,54.28205131
138.49687408,54.2184822
138.50881242,49.71182164
138.54091937,52.79150762
138.61452509,49.70435474
138.62828614,46.48854651
138.82417836,52.49581169
138.84469351,14.28576214
138.84485903,8.19140213
138.85213924,10.14009803
138.94152615,54.64077582
138.94547415,15.84938905
138.99799768,-2.21135894
139.09670226,13.17398573
139.10931055,26.68078204
139.13792568,7.62843666
139.32887409,54.28354697
139.34388243,14.64073622
139.43783146,23.25365303
139.45079544,1.26771017
139.5323405,48.58780917
139.54669714,51.31772444
139.86878901,49.41228964
139.99609733,52.34055448
14.04884486,2.02108628
14.24465934,22.0776408
14.47627477,3.24009347
14.75777849,24.16980401
14.76200026,21.92142515
14.81177843,15.43471364
140.01208567,47.15031357
140.30505108,43.46394732
140.47019393,62.37072761
140.48787491,54.21901688
140.4987248,46.71953024
140.52835308,30.11076973
140.56679787,-0.13849128
140.59931769,45.15315593
140.67322871,0.41922634
140.69110421,-0.24939323
140.71527986,-0.53113016
140.71883972,53.61722519
140.72379016,47.86170732
140.72381568,0.04349643
140.72876284,0.14258803
140.74908758,0.10346789
140.77955445,0.69982912
140.81812681,-0.24407969
140.8205906,0.81798165
140.82285312,-0.41259038
140.82878772,-0.09522876
140.85282951,-0.4719526
140.85868448,-0.03844327
140.88289757,47.46800904
140.94269932,58.46102484
140.97334042,-0.14492802
140.99908774,51.27016207
141.01686178,1.04272394
141.03016621,0.29306645
141.03682357,-0.30661172
141.05309644,0.92956052
141.05629991,55.72546501
141.06155147,0.99413684
141.09548407,-0.70156462
141.12188266,-0.15969119
141.13664104,-0.72259054
141.15104553,0.45958354
141.19698446,-0.66529249
141.26173782,1.15897471
141.31336201,1.27346517
141.32786431,2.13475078
141.32977591,0.71399344
141.39661303,0.78856667
141.40547166,13.15047013
141.44926485,0.54215663
141.50573725,0.11137222
141.53776676,1.37172586
141.60675722,0.05954414
141.66285009,-1.32065771
141.67102201,47.47383817
141.68389949,-0.74964402
141.74611907,-0.35295046
141.78918586,0.31154431
141.8064347,0.85525009
141.81183409,0.68913377
141.81194862,0.92052035
141.83943255,19.43328624
141.85292324,-0.63829956
141.87137468,0.02181234
141.87763199,-0.57649619
141.89255377,-0.30557743
141.89264321,1.01863678
141.89459854,32.54033213
141.89540454,-0.34711112
141.91216966,-0.38266173
141.92428101,29.71351791
141.92806987,1.15147193
141.93244504,52.89091362
141.94960278,1.47987237
141.96677897,1.11314131
141.97948544,22.82628061
141.98982664,-0.61190633
142.01819025,0.7114498
142.02482651,-0.43595831
142.03007375,48.87200228
142.03949041,-0.3268434
142.05085237,33.04576994
142.06696791,0.99852128
142.07399202,0.12337622
142.10670505,-1.31117961
142.10954156,-1.38090454
142.13408509,-1.10534227
142.14910991,-0.52084845
142.15114451,0.35672795
142.15541165,1.19825464
142.17477355,-0.86904531
142.21003773,1.31825482
142.22872045,-0.51268009
142.25402629,-0.53975027
142.28067809,-0.66730444
142.31798311,-1.19274529
142.32218762,1.27612078
142.33266764,0.39784659
142.3431981,1.08252027
142.40902658,-0.8521699
142.43922541,0.99256758
142.44831436,-0.45449961
142.45307439,0.95688048
142.49254027,47.31035761
142.54238329,-1.08214206
142.59263672,0.4310199
142.65585991,52.22018968
142.65774536,0.46215888
142.71750042,0.42771701
142.75293706,0.20144192
142.77211718,51.61447218
142.81140808,51.62645382
142.82152463,-0.63382938
142.88721551,1.11283642
142.88835591,0.1106391
142.92802116,-0.344346
142.93570624,0.57434085
142.98972716,-0.03882562
143.03966203,-0.66491699
143.05181087,0.27050007
143.05866792,56.84919539
143.07046845,0.57475737
143.07411942,-0.39733458
143.09523882,-0.36770058
143.16131948,-0.6147326
143.25086218,0.32796715
143.26636221,56.93082111
143.29289628,0.34884079
143.30757973,50.21269157
143.36705423,-0.53356819
143.65786196,16.11662345
143.728052,13.24624976
